Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1614727205.663352,2661,1614727205,662880659,base_imu_link,-0.0641720051561587,-0.00975462434767077,0.7098027985086377,0.7014034418844691,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.01,-0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.6940809375,-1.000901484375,9.815576171875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.6834097,2662,1614727205,682912111,base_imu_link,-0.06417496304678208,-0.010096826336861573,0.7094916135532805,0.7017131027089561,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,-0.02,-0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.7710733593749999,-0.9051397656249999,9.78684765625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.701623,2663,1614727205,701197862,base_imu_link,-0.06423960773985238,-0.009653925031439345,0.7093750110875561,0.70183129609148,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.02,-0.02,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.7902257031249998,-0.8572589062499999,9.815576171875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.7216465,2664,1614727205,721227884,base_imu_link,-0.06393036382079245,-0.008884264000537968,0.7097527544968442,0.701487709029212,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.0,-0.02,0.07,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.8381065624999999,-0.7277890625,9.758119140624999,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.7417169,2665,1614727205,741298437,base_imu_link,-0.06331115439023903,-0.007725213693040689,0.7106235349930972,0.7006755385462566,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.01,-0.04,0.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.8668350781249999,-0.684504765625,9.8014034375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.7619214,2666,1614727205,761514902,base_imu_link,-0.06256488384123743,-0.0072081989850647545,0.7117909572771712,0.699562227622227,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.06,-0.11,0.2,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9530206249999998,-0.59372265625,9.8443046875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.7818658,2667,1614727205,781428575,base_imu_link,-0.061685105385096764,-0.007138660818955221,0.7138665260559303,0.6975231682691115,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.12,-0.2,0.31,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.9193125,-0.507537109375,9.8780128125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.8019133,2668,1614727205,801508426,base_imu_link,-0.05973715880346925,-0.00795710071974343,0.7171426016470236,0.6943159549579452,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.16,-0.33,0.44,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.7948222656249999,-0.598702265625,9.949642578125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.82203,2669,1614727205,821537971,base_imu_link,-0.05607193792467288,-0.010380421336113558,0.7217738889176221,0.6897757881420519,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.1,-0.52,0.64,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.6511796875,-0.45008007812499995,10.318133671875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1614727205.8419185,2670,1614727205,841479539,base_imu_link,-0.050813135964325275,-0.01308227228773412,0.7272046892575142,0.6844123167266518,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.08,-0.63,0.76,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.5412452343749999,-0.6270477343749999,9.925510625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
